46	それを 一[ひと]つください。	Please give me one of those.	1	一	One	100000000
17915	兵士[へいし]が 敵[てき]の 偵察[ていさつ]に 行[い]きました。	The soldier went to scout for the enemy.	1429	兵	Soldier	142900000000
18980	あの 国[くに]には 徴兵[ちょうへい] 制度[せいど]がある。	That country has conscription.	1429	兵	Soldier	142900000000
2605	砂浜[すなはま]を 裸足[はだし]でかけ 回[まわ]ったんだ。	I ran around on the beach barefoot.	1430	浜	Seacoast	143000000000
3991	浜辺[はまべ]できれいな 貝[かい]を 拾[ひろ]いました。	I picked up a beautiful shell on the beach.	1430	浜	Seacoast	143000000000
5307	浜辺[はまべ]できれいな 貝[かい]がらを 拾[ひろ]いました。	I picked up a beautiful shell on the beach.	1430	浜	Seacoast	143000000000
5599	朝[あさ] 早[はや]く 砂浜[すなはま]を 散歩[さんぽ]しました。	I strolled on the sand beach early in the morning.	1430	浜	Seacoast	143000000000
18279	彼女[かのじょ]は 浜辺[はまべ]にたたずんだ。	She paused on the beach.	1430	浜	Seacoast	143000000000
4353	彼[かれ]の 背広[せびろ]に 糸[いと]くずがついているわ。	He has lint on his suit.	1431	糸	Thread	143100000000
18430	彼女[かのじょ]は 着物[きもの]の 上[うえ]に 美[うつく]しい 羽織[はおり]を 着[き]ています。	She is wearing a beautiful haori coat over her kimono.	1432	織	Weave	143200000000
19180	この 工場[こうじょう]では 布[ぬの]を 織[お]っている。	They weave cloth in this factory.	1432	織	Weave	143200000000
4227	彼[かれ]はタイムを１ 秒[びょう] 縮[ちぢ]めたの。	He slashed one second off the record.	1434	縮	Shrink	143400000000
4339	セーターが 縮[ちぢ]んでしまったな。	The sweater has shrunk.	1434	縮	Shrink	143400000000
17339	迷惑[めいわく]をお 掛[か]けして 恐縮[きょうしゅく]です。	I am very sorry to have troubled you.	1434	縮	Shrink	143400000000
19164	世界[せかい]の 軍縮[ぐんしゅく]に 努[つと]めた 政治[せいじ] 家[か]が 亡[な]くなった。	The politician who worked to reduce world armaments has passed away.	1434	縮	Shrink	143400000000
1081	白線[はくせん]の 内側[うちがわ]に 下[さ]がってください。	Please step back behind the white line.	1438	線	Line	143800000000
1712	白線[はくせん]の 外側[そとがわ]を 歩[ある]かないでください。	Please don't walk outside the white line.	1438	線	Line	143800000000
1785	子猫[こねこ]が 線路[せんろ]に 迷[まよ]い 込[こ]んだぞ。	A kitten strayed onto the railway track.	1438	線	Line	143800000000
2082	この 曲線[きょくせん]がこの 車[くるま]の 特徴[とくちょう]です。	These curves are a unique feature of this car.	1438	線	Line	143800000000
2615	白線[はくせん]の 内側[うちがわ]に 下[さ]がってお 待[ま]ちください。	Please stand behind the white lines as you wait.	1438	線	Line	143800000000
3954	この 道[みち]は、ゆるい 曲線[きょくせん]を 描[えが]いているよ。	This road curves gently.	1438	線	Line	143800000000
3985	直線[ちょくせん]を 描[か]いてください。	Please draw a straight line.	1438	線	Line	143800000000
16378	梅雨[ばいう] 前線[ぜんせん]が 停滞[ていたい]している。	The seasonal rain front has been stalled.	1438	線	Line	143800000000
16396	私[わたし]は 私鉄[してつ] 沿線[えんせん]に 住[す]んでいます。	I live by the tracks of the private railway.	1438	線	Line	143800000000
17991	その 路線[ろせん]は 貨車[かしゃ]がよく 走[はし]っています。	Goods vehicles often travel along that route.	1438	線	Line	143800000000
18265	線[せん]を 引[ひ]くなら 定規[じょうぎ]を 使[つか]って 引[ひ]きなさい。	Use a ruler when you draw a line.	1438	線	Line	143800000000
19188	足[あし]が 線[せん]からはみ 出[で]ています。	Your foot is over the line.	1438	線	Line	143800000000
268	彼[かれ]はシートベルトを 締[し]めた。	He fastened his seatbelt.	1440	締	Tighten	144000000000
1379	締[し]め 切[き]りが 迫[せま]っています。	The deadline is approaching.	1440	締	Tighten	144000000000
2461	申[もう]し 込[こ]みの 締[し]め 切[き]りはいつですか。	When is the deadline for the application?	1440	締	Tighten	144000000000
4302	応募[おうぼ] 受付[うけつけ]は 締[し]め 切[き]りました。	The application deadline has been closed.	1440	締	Tighten	144000000000
5725	レバーを 右[みぎ]に 回[まわ]すと 締[し]まります。	You can tighten it by turning the lever to the right.	1440	締	Tighten	144000000000
16555	彼[かれ]はわが 社[しゃ]の 取締役[とりしまりやく]です。	He is the director of our company.	1440	締	Tighten	144000000000
19513	出[で]かける 前[まえ]には 戸締[とじ]まりをしましょう。	Let's lock all the doors before we go out.	1440	締	Tighten	144000000000
2797	彼女[かのじょ]は 何[なん]とか 健康[けんこう]を 維持[いじ]しているわね。	Somehow she manages to stay healthy.	1441	維	Fiber	144100000000
5312	学校[がっこう]で 防火[ぼうか] 訓練[くんれん]がありました。	We had a fire drill at school.	1443	練	Practice	144300000000
16273	彼[かれ]は 練習[れんしゅう] 日誌[にっし]を 付[つ]けている。	He is keeping a practice diary.	1443	練	Practice	144300000000
16927	その 車[くるま]は 洗練[せんれん]されたデザインが 売[う]りだ。	The refined design of that car is popular.	1443	練	Practice	144300000000
18412	まだ 彼[かれ]に 未練[みれん]があります。	I'm still attached to him.	1443	練	Practice	144300000000
18566	こつこつ 練習[れんしゅう]すれば 必[かなら]ず 上達[じょうたつ]しますよ。	If you study bit by bit you will surely make progress.	1443	練	Practice	144300000000
10	友達[ともだち]と 一緒[いっしょ]に 宿題[しゅくだい]をした。	I did my homework with my friend.	1444	緒	Thong	144400000000
147	一緒[いっしょ]に 帰[かえ]りましょう。	Let's go home together.	1444	緒	Thong	144400000000
172	一緒[いっしょ]に 宿題[しゅくだい]をやろう。	Let's do our homework together.	1444	緒	Thong	144400000000
553	お 母[かあ]さんと 一緒[いっしょ]にお 菓子[かし]を 作[つく]りました。	I made sweets with my mother.	1444	緒	Thong	144400000000
717	もちろん 一緒[いっしょ]に 行[い]きます。	Of course I'll go with you.	1444	緒	Thong	144400000000
763	一緒[いっしょ]にランチに 行[い]きませんか。	Do you want to go to lunch with us?	1444	緒	Thong	144400000000
2337	あなたが 一緒[いっしょ]にいてくれると 心強[こころづよ]い。	I feel reassured when you are with me.	1444	緒	Thong	144400000000
4573	そのスポーツは 男女[だんじょ] 一緒[いっしょ]にします。	Men and women play that sport together.	1444	緒	Thong	144400000000
18184	彼女[かのじょ]は 由緒[ゆいしょ]ある 家柄[いえがら]の 出[で]だ。	Her family has a distinguished background.	1444	緒	Thong	144400000000
18508	損得[そんとく] 抜[ぬ]きで 一緒[いっしょ]に 仕事[しごと]しよう。	Let's work together without thinking about profits or losses.	1444	緒	Thong	144400000000
185	工事[こうじ]は３ 月[がつ]まで 続[つづ]きます。	Construction will continue until March.	1445	続	Continue	144500000000
419	仕事[しごと]を 続[つづ]けてください。	Please keep working.	1445	続	Continue	144500000000
1105	さっきの 話[はなし]を 続[つづ]けましょう。	Let's continue the conversation we had earlier.	1445	続	Continue	144500000000
1774	コンピューターをネットワークに 接続[せつぞく]しました。	The computer has been connected with the network.	1445	続	Continue	144500000000
1920	話[はなし]の 続[つづ]きは 電話[でんわ]でしましょう。	Let's continue this conversation on the phone.	1445	続	Continue	144500000000
2363	前回[ぜんかい]の 続[つづ]きから 始[はじ]めます。	We'll start from where we left off last time.	1445	続	Continue	144500000000
4702	その 市[し]の 人口[じんこう]は 減[へ]り 続[つづ]けているの。	The population of the city has been decreasing.	1445	続	Continue	144500000000
16566	在日[ざいにち] 外国[がいこく] 人[じん]の 数[かず]は 増[ふ]え 続[つづ]けています。	The number of foreign residents in Japan keeps increasing.	1445	続	Continue	144500000000
16583	私[わたし]は 家[いえ]の 相続[そうぞく] 権[けん]を 放棄[ほうき]しました。	I abandoned the inheritance rights to the house.	1445	続	Continue	144500000000
16627	引き続[ひきつづ]きよろしくお 願[ねが]いします。	I ask for your continued favor.	1445	続	Continue	144500000000
16675	彼[かれ]は 世界[せかい]の 名著[めいちょ]を 読[よ]み 続[つづ]けている。	He always reads the classic books from around the world.	1445	続	Continue	144500000000
17594	あの 国[くに]では 独裁[どくさい] 政治[せいじ]が 続[つづ]いています。	That country is still a dictatorship.	1445	続	Continue	144500000000
18254	ここは 昔[むかし]から 続[つづ]く 漁村[ぎょそん]です。	This has been a fishing village for a long time.	1445	続	Continue	144500000000
18299	彼女[かのじょ]は 愛[いと]しい 夫[おっと]の 帰[かえ]りを 待[ま]ち 続[つづ]けた。	She kept waiting for the return of her beloved husband.	1445	続	Continue	144500000000
18821	彼[かれ]は 果[は]てしない 夢[ゆめ]を 追[お]い 続[つづ]けた。	He keeps chasing an unfulfilled dream.	1445	続	Continue	144500000000
19127	一 日[にち] 歩[ある]き 続[つづ]けてへとへとです。	I have been walking all day and I'm exhausted.	1445	続	Continue	144500000000
19228	暑[あつ]い 日[ひ]が 続[つづ]いたので 夏[なつ]ばてしてしまった。	I am suffering from heat exhaustion as the hot days continue.	1445	続	Continue	144500000000
2	私[わたし]は 絵[え]を 見[み]るのが 好[す]きです。	I like looking at pictures.	1446	絵	Picture	144600000000
101	この 絵[え]は 美[うつく]しいです。	This picture is beautiful.	1446	絵	Picture	144600000000
976	彼女[かのじょ]は 絵[え]がなかなか 上手[じょうず]です。	She's pretty good at painting.	1446	絵	Picture	144600000000
1057	これは 有名[ゆうめい]な 画家[がか]の 絵[え]です。	This is a painting by a famous artist.	1446	絵	Picture	144600000000
1378	この 絵[え]はゴッホの 作品[さくひん]だ。	This painting is one of van Gogh's works.	1446	絵	Picture	144600000000
1392	友達[ともだち]から 絵葉書[えはがき]が 届[とど]きました。	I received a postcard from my friend.	1446	絵	Picture	144600000000
3724	この 絵[え]はスペインの 画家[がか]が 描[か]きました。	This picture was drawn by a Spanish painter.	1446	絵	Picture	144600000000
4285	苦心[くしん]して 絵[え]を 描[か]き 上[あ]げました。	I took pains to finish the painting.	1446	絵	Picture	144600000000
4584	彼[かれ]はその 絵[え]をずっと 見[み]つめていたの。	He was staring at the painting for a long time.	1446	絵	Picture	144600000000
5082	その 絵[え]は 一見[いっけん]に 値[あたい]しますよ。	That painting is worth a look.	1446	絵	Picture	144600000000
5304	趣味[しゅみ]で 油絵[あぶらえ]を 描[か]いています。	I draw oil paintings as a hobby.	1446	絵	Picture	144600000000
5317	この 絵[え]はとても 値打[ねう]ちがあります。	This painting is very valuable.	1446	絵	Picture	144600000000
5469	その 子[こ]は 絵本[えほん]が 大好[だいす]きです。	That kid loves picture books.	1446	絵	Picture	144600000000
15966	この 絵[え]は 私[わたし]の 宝[たから]です。	This picture is my treasure.	1446	絵	Picture	144600000000
16283	彼[かれ]は 立体[りったい] 的[てき]な 絵[え]が 得意[とくい]だ。	He is good at drawing three-dimensional pictures.	1446	絵	Picture	144600000000
17236	国宝[こくほう]の 絵[え]を 見[み]てきました。	I saw a picture that is a national treasure.	1446	絵	Picture	144600000000
18791	その 絵[え]をもう 少[すこ]し 右[みぎ]にずらしてください。	Please move the picture to the right a little more.	1446	絵	Picture	144600000000
2973	私[わたし]は 日本[にっぽん]の 伝統[でんとう]を 大切[たいせつ]にします。	I value Japanese traditions.	1447	統	Overall	144700000000
3111	これは 昨年[さくねん]の 売[う]り 上[あ]げの 統計[とうけい]です。	These are the figures of last year's sales.	1447	統	Overall	144700000000
4878	あの 村[むら]は 伝統[でんとう]を 保守[ほしゅ]している。	People in that village keep up traditions.	1447	統	Overall	144700000000
16684	きものはわが 国[くに]が 誇[ほこ]る 伝統[でんとう]の 一[ひと]つだ。	The kimono is one of the traditions of which our country can be proud.	1447	統	Overall	144700000000
16960	日本[にほん]の 伝統[でんとう] 的[てき]な 住居[じゅうきょ]は 木造[もくぞう]です。	Traditional Japanese dwellings are wooden.	1447	統	Overall	144700000000
17366	あの 国[くに]は 女王[じょおう]が 統治[とうち]しています。	A queen rules that country.	1447	統	Overall	144700000000
3520	焦点[しょうてん]を 絞[しぼ]って 話[はな]しましょう。	Let's focus on the matter.	1448	絞	Strangle	144800000000
3528	布[ぬの]をもっと 固[かた]く 絞[しぼ]りなさい。	Wring the cloth harder.	1448	絞	Strangle	144800000000
16231	レモンの 汁[しる]を 絞[しぼ]った。	I squeezed the juice from the lemon.	1448	絞	Strangle	144800000000
1101	毎年[まいねん] 給料[きゅうりょう]が 上[あ]がる。	My salary goes up every year.	1449	給	Salary	144900000000
1838	毎年[まいねん] 給料[きゅうりょう]が 上[あ]がる。	My salary goes up every year.	1449	給	Salary	144900000000
4242	月給[げっきゅう]は 毎月[まいつき]２５ 日[にち]に 支給[しきゅう]されます。	My salary is paid on the 25th of every month.	1449	給	Salary	144900000000
18095	私[わたし]の 給料[きゅうりょう]は 歩合[ぶあい] 制[せい]です。	My salary is commision-based.	1449	給	Salary	144900000000
18438	初任[しょにん] 給[きゅう]をもらって 感激[かんげき]です。	I felt quite emotional when I got my initial salary.	1449	給	Salary	144900000000
3126	私[わたくし]からご 連絡[れんらく] 致[いた]します。	I'll get in touch with you.	1450	絡	Entwine	145000000000
4089	学校[がっこう]から 父母[ふぼ]に 連絡[れんらく]があったんだ。	The school contacted my parents.	1450	絡	Entwine	145000000000
4433	会社[かいしゃ]から「 至急[しきゅう]」との 連絡[れんらく]があったんだ。	The company contacted me on an "urgent" matter.	1450	絡	Entwine	145000000000
4694	休[やす]むときは 前[まえ]もって 連絡[れんらく]ください。	If you're going to take a day off, please let me know in advance.	1450	絡	Entwine	145000000000
16105	彼女[かのじょ]からは 依然[いぜん]として 連絡[れんらく]がない。	There is still no contact from her.	1450	絡	Entwine	145000000000
16748	彼[かれ]とは 頻繁[ひんぱん]に 連絡[れんらく]を 取り合[とりあ]っています。	I have frequent contact with him.	1450	絡	Entwine	145000000000
1927	試合[しあい]の 結果[けっか]を 早[はや]く 知[し]りたい。	I want to know the results of the game soon.	1451	結	Tie	145100000000
2717	結果[けっか]を 申[もう]し 上[あ]げます。	I'll tell you the results.	1451	結	Tie	145100000000
2734	彼[かれ]は 結局[けっきょく] 何[なに]を 言[い]いたかったのだろう。	I wonder what he wanted to say after all.	1451	結	Tie	145100000000
2782	これまでで 最高[さいこう]の 結果[けっか]が 出[で]たよ。	I've got the best results.	1451	結	Tie	145100000000
2856	彼[かれ]は 結果[けっか]に 満足[まんぞく]したようです。	He seems to be satisfied with the result.	1451	結	Tie	145100000000
3498	ファイルを 結合[けつごう]して１つにしました。	I combined the files into one.	1451	結	Tie	145100000000
5078	努力[どりょく]と 結果[けっか]が 比例[ひれい]していないの。	The amount of effort and its result are not proportional.	1451	結	Tie	145100000000
5932	彼[かれ]は 会[かい]の 結[むす]びとしてスピーチをしたよ。	He made a speech to close the conference.	1451	結	Tie	145100000000
18137	そのプロジェクトはチームが 団結[だんけつ]すればうまくいくでしょう。	The project will go well if the team works together as one.	1451	結	Tie	145100000000
18506	試合[しあい]は 不[ふ] 本意[ほんい]な 結果[けっか]となってしまった。	The match ended in a disappointing result.	1451	結	Tie	145100000000
18933	彼[かれ]はテストの 結果[けっか]にまんざらでもないようだ。	It seems that his test results were not altogether disappointing.	1451	結	Tie	145100000000
19295	2 社[しゃ]の 交渉[こうしょう]が 妥結[だけつ]しました。	The negotiations between the two companies ended in agreement.	1451	結	Tie	145100000000
24	宿題[しゅくだい]はまだ 終[お]わっていません。	I haven't finished my homework yet.	1452	終	End	145200000000
45	会議[かいぎ]は４ 時[じ]に 終[お]わります。	The conference ends at four o'clock.	1452	終	End	145200000000
214	夏休[なつやす]みももう 終[お]わりだ。	Summer vacation's already over.	1452	終	End	145200000000
916	やっと 仕事[しごと]が 終[お]わりました。	Finally, I finished my work.	1452	終	End	145200000000
1026	仕事[しごと]が 終[お]わったら 連絡[れんらく]します。	I'll contact you when I finish my work.	1452	終	End	145200000000
1269	随分[ずいぶん] 早[はや]く 終[お]わったね。	You finished really early.	1452	終	End	145200000000
1370	仕事[しごと]がほぼ 終[お]わりました。	My work is almost finished.	1452	終	End	145200000000
1679	なるべく 早[はや]く 仕事[しごと]を 終[お]わらせてください。	Please finish your work as quickly as possible.	1452	終	End	145200000000
1926	入国[にゅうこく] 手続[てつづ]きが 終[お]わりました。	The immigration procedures are finished.	1452	終	End	145200000000
2241	コンサートは 夜[よる]７ 時[じ]５ 分[ふん]に 終了[しゅうりょう]しました。	The concert ended at 7:05 pm.	1452	終	End	145200000000
2382	相手[あいて]チームのリードで 前半[ぜんはん]が 終[お]わったよ。	The first half ended with the opposing team in the lead.	1452	終	End	145200000000
2751	東京[とうきょう] 行[い]きの 最終[さいしゅう] 電車[でんしゃ]は 何[なん] 時[じ]ですか。	What time is the last train for Tokyo?	1452	終	End	145200000000
3027	やっと 宿題[しゅくだい]を 終[お]えた。	At last I finished my homework.	1452	終	End	145200000000
4260	電車[でんしゃ]の 終点[しゅうてん]で 降[お]りました。	I got off the train at the terminal.	1452	終	End	145200000000
4713	その 件[けん]は 終[お]わったと 認識[にんしき]しています。	As far as I know, I believe that the matter is over.	1452	終	End	145200000000
5699	当初[とうしょ]の 計画[けいかく]ではもっと 早[はや]く 終[お]わるはずでした。	We were going to finish it much earlier according to our initial plan.	1452	終	End	145200000000
16282	あとアウト 二[ふた]つで 試合[しあい] 終了[しゅうりょう]です。	The game will be finished after two &quot;outs.&quot;	1452	終	End	145200000000
17616	議員[ぎいん]の 記者[きしゃ] 会見[かいけん]は 言い逃[いいのが]れに 終始[しゅうし]した。	The assembly members' press conference was nothing but excuses.	1452	終	End	145200000000
18068	ドラマの 最終[さいしゅう] 回[かい]を 見逃[みのが]した。	We missed the final episode of the drama.	1452	終	End	145200000000
2476	彼[かれ]は 中級[ちゅうきゅう]レベルの 日本語[にほんご]を 習[なら]っています。	He's learning intermediate-level Japanese.	1453	級	Class	145300000000
3013	彼[かれ]は 書道[しょどう]３ 級[きゅう]です。	He has a class three certificate in Japanese calligraphy.	1453	級	Class	145300000000
3349	私[わたし]たちは 高級[こうきゅう]ホテルに 泊[と]まったの。	We stayed at a high-class hotel.	1453	級	Class	145300000000
3761	彼[かれ]は 上級[じょうきゅう]のコースに 上[あ]がったよ。	He went up to the advanced course.	1453	級	Class	145300000000
4057	これは 初級[しょきゅう]の 教科書[きょうかしょ]です。	This is a beginner's textbook.	1453	級	Class	145300000000
16903	彼[かれ]はライト 級[きゅう]のチャンピオンです。	He is the lightweight champion.	1453	級	Class	145300000000
17197	軍隊[ぐんたい]や 警察[けいさつ]は 階級[かいきゅう] 社会[しゃかい]だ。	The military and police are hierarchical societies.	1453	級	Class	145300000000
5399	彼[かれ]は 風紀[ふうき]を 乱[みだ]している。	He's corrupting public morals.	1454	紀	Chronicle	145400000000
18378	鉄砲[てっぽう]は 16 世紀[せいき]に 日本[にほん]に 伝[つた]わりました。	Guns spread to Japan in the 16th century.	1454	紀	Chronicle	145400000000
2472	クッキーと 紅茶[こうちゃ]をいただきました。	I had cookies and tea.	1455	紅	Crimson	145500000000
4024	この 山[やま]は 紅葉[こうよう]がとても 美[うつく]しい。	Autumn leaves on this mountain are very beautiful.	1455	紅	Crimson	145500000000
4359	あちらこちらで 紅葉[こうよう]がきれいですね。	The colors of autumn leaves are beautiful everywhere.	1455	紅	Crimson	145500000000
16770	紅葉[こうよう]がとってもきれいですね。	The fall colors are beautiful.	1455	紅	Crimson	145500000000
17348	会場[かいじょう]に 紅白[こうはく]の 幕[まく]が 掛[か]かっています。	Curtains with red and white stripes are hanging in the hall.	1455	紅	Crimson	145500000000
2934	彼[かれ]の 説明[せつめい]で 納得[なっとく]できました。	His explanation helped me fully understand it.	1456	納	Settlement	145600000000
16965	年会[ねんかい] 費[ひ]は 1 月[がつ] 末[まつ]までに 納入[のうにゅう]してください。	Please pay the annual membership fee by the end of January.	1456	納	Settlement	145600000000
17856	私[わたし]はパソコンで 出納[すいとう]の 記録[きろく]を 管理[かんり]しています。	I manage on the computer the recording of the company's accounts.	1456	納	Settlement	145600000000
17920	彼[かれ]は 学費[がくひ]を 滞納[たいのう]している。	He defaulted on payment of school fees.	1456	納	Settlement	145600000000
19041	荷物[にもつ]がトランクにすっかり 納[おさ]まった。	All of the luggage was crammed into the trunk.	1456	納	Settlement	145600000000
16800	大切[たいせつ]な 書類[しょるい]を 紛失[ふんしつ]してしまった。	An important document has been lost.	1458	紛	Distract	145800000000
18465	あの 二人[ふたり]の 名前[なまえ]は 紛[まぎ]らわしい。	Those two people's names are confusing.	1458	紛	Distract	145800000000
202	時[とき]の 経[た]つのは 早[はや]い。	Time flies.	1460	経	Sūtra	146000000000
1568	我[わ]が 社[しゃ]の 経営[けいえい]はうまくいっています。	Our company is well managed.	1460	経	Sūtra	146000000000
1856	あれから１４ 年[ねん]が 経[た]ちました。	14 years have passed since then.	1460	経	Sūtra	146000000000
3467	メールを 経由[けいゆ]して 広[ひろ]がるウィルスもあります。	There are even viruses that spread through e-mails.	1460	経	Sūtra	146000000000
4746	これからは 経営[けいえい]の 合理[ごうり] 化[か]を 図[はか]りたいと 思[おも]います。	From now on we'll work to streamline management.	1460	経	Sūtra	146000000000
4998	月日[つきひ]が 経[た]つのは 早[はや]いものです。	Time flies.	1460	経	Sūtra	146000000000
16900	支払[しはら]いは 経理[けいり]にお 願[ねが]いしました。	I asked accounting for payment.	1460	経	Sūtra	146000000000
17320	日本[にほん]とオーストラリアはほぼ 同[おな]じ 経度[けいど]にある。	Japan and Australia are at about the same longitude.	1460	経	Sūtra	146000000000
19042	パーティーの 費用[ひよう]は 経費[けいひ]で 賄[まかな]われる。	The cost of the party is covered by the expense account.	1460	経	Sūtra	146000000000
5132	身[み]なりのいい 紳士[しんし]が 話[はな]しかけてきたの。	A well-dressed gentleman spoke to me.	1461	紳	Sire	146100000000
17034	私[わたし]は 必[かなら]ず 公約[こうやく]を 守[まも]ります。	I will be sure to keep the election promises.	1462	約	Promise	146200000000
315	彼女[かのじょ]は 指[ゆび]が 細[ほそ]いですね。	Her fingers are thin.	1463	細	Dainty	146300000000
829	彼女[かのじょ]は 細[こま]かいことにうるさい。	She's fussy about small details.	1463	細	Dainty	146300000000
3313	彼[かれ]は 神経[しんけい]が 細[こま]かいですね。	He is very sensitive.	1463	細	Dainty	146300000000
4256	氷[こおり]を 細[こま]かく 砕[くだ]いてください。	Please crush the ice into small pieces.	1463	細	Dainty	146300000000
4670	夜道[よみち]の 一人[ひとり] 歩[ある]きは 心細[こころぼそ]いね。	Walking alone at night makes one feel uneasy.	1463	細	Dainty	146300000000
16762	こちらが 給与[きゅうよ] 明細[めいさい]です。	This is a pay slip.	1463	細	Dainty	146300000000
17033	彼[かれ]は 細[こま]かいことにはこだわりません。	He doesn't worry about details.	1463	細	Dainty	146300000000
17333	土[つち]の 中[なか]にはたくさんの 細菌[さいきん]がいます。	There are a lot of organisms in the soil.	1463	細	Dainty	146300000000
17547	この 棚[たな]にはとても 美[うつく]しい 細工[ざいく]がしてある。	Very beautiful work has been done on this shelf.	1463	細	Dainty	146300000000
2246	全員[ぜんいん]の 意見[いけん]を 総合[そうごう]してみましょう。	Let's put all the opinions together.	1466	総	General	146600000000
3390	彼女[かのじょ]は 木綿[もめん]のシャツを 着[き]ています。	She's wearing a cotton shirt.	1467	綿	Cotton	146700000000
4045	私[わたし]は 綿[めん]のシャツをよく 着[き]ます。	I wear cotton shirts a lot.	1467	綿	Cotton	146700000000
16625	その 子[こ]は 綿[わた]あめが 大好[だいす]きだ。	That child loves cotton candy.	1467	綿	Cotton	146700000000
4249	このシャツは 絹[きぬ]でできています。	This shirt is made of silk.	1468	絹	Silk	146800000000
5173	同[おな]じ 過[あやま]ちを 繰[く]り 返[かえ]さないことだ。	Do not repeat the same mistake.	1469	繰	Winding	146900000000
19463	彼女[かのじょ]は 家計[かけい]のやり 繰[く]りが 上手[じょうず]です。	She is good at managing the household expenses.	1469	繰	Winding	146900000000
19612	彼[かれ]は 滑[すべ]って 引っ繰り返[ひっくりかえ]った。	He slipped and fell head-over-heels.	1469	繰	Winding	146900000000
2887	裁判[さいばん]の 様子[ようす]はテレビで 中継[ちゅうけい]されたわよ。	The trial was broadcasted live on television.	1470	継	Inherit	147000000000
18770	彼[かれ]は 中継[なかつ]ぎのピッチャーです。	He is a middle-relief pitcher.	1470	継	Inherit	147000000000
165	この 町[まち]には 緑[みどり]がたくさんあります。	There's a lot of greenery in this town.	1471	緑	Green	147100000000
936	あの 町[まち]は 緑[みどり]を 増[ふ]やしています。	That town is increasing its greenery.	1471	緑	Green	147100000000
5089	山[やま]は 鮮[あざ]やかな 緑[みどり]でした。	The mountain was vivid green.	1471	緑	Green	147100000000
15907	縁日[えんにち]には 市[いち]が 立[た]ちます。	There is a fair on festival days.	1472	縁	Affinity	147200000000
16589	グラスの 縁[ふち]に 口紅[くちべに]がついてしまった。	There is lipstick on the rim of the glass.	1472	縁	Affinity	147200000000
16591	ここで 会[あ]ったのも 何[なに]かの 縁[えん]でしょう。	It was fate that we met here.	1472	縁	Affinity	147200000000
18722	猫[ねこ]は 縁側[えんがわ]で 寝[ね]ていますよ。	The cat is sleeping on the veranda.	1472	縁	Affinity	147200000000
19288	姉[あね]の 縁談[えんだん]がまとまりました。	My older sister has gotten engaged.	1472	縁	Affinity	147200000000
17863	現場[げんば]はとても 緊迫[きんぱく]していた。	The site had become very tense.	1474	緊	Tense	147400000000
1790	彼女[かのじょ]は 紫[むらさき]のドレスを 着[き]ていた。	She wore a purple dress.	1475	紫	Purple	147500000000
1806	彼女[かのじょ]は 紫[むらさき]のドレスを 着[き]ていた。	She wore a purple dress.	1475	紫	Purple	147500000000
4246	枝[えだ]を 縄[なわ]でしばったよ。	I bound the branches with a rope.	1477	縄	Straw Rope	147700000000
3671	彼女[かのじょ]には 幼[おさな]い 息子[むすこ]がいます。	She has a little son.	1478	幼	Infancy	147800000000
4248	その 考[かんが]えは 少[すこ]し 幼稚[ようち]だと 思[おも]う。	I think that the idea's a bit childish.	1478	幼	Infancy	147800000000
18330	幼[おさな]なじみと 久[ひさ]しぶりに 会[あ]った。	I met a childhood friend that I hadn't seen for a long time.	1478	幼	Infancy	147800000000
207	後[うし]ろを 向[む]いて。	Turn around.	1479	後	Behind	147900000000
353	十日[とおか] 後[ご]に 帰[かえ]ります。	I'll be back in ten days.	1479	後	Behind	147900000000
520	明後日[あさって]は 休日[きゅうじつ]です。	The day after tomorrow's a holiday.	1479	後	Behind	147900000000
866	午後[ごご]８ 時[じ]に 大阪[おおさか]に 着[つ]きます。	I will arrive in Osaka at 8:00 pm.	1479	後	Behind	147900000000
1336	後[うし]ろの 席[せき]が 空[あ]いています。	The rear seat is empty.	1479	後	Behind	147900000000
1752	後[のち]に 彼[かれ]は 総理[そうり] 大臣[だいじん]になりました。	He would later become Prime Minister.	1479	後	Behind	147900000000
1802	後[うし]ろからいきなり 肩[かた]をたたかれた。	Someone tapped on my shoulder suddenly from behind.	1479	後	Behind	147900000000
2071	午後[ごご]は 会議[かいぎ]に 出席[しゅっせき]します。	I'll attend a meeting in the afternoon.	1479	後	Behind	147900000000
2294	後悔[こうかい]しても、しょうがない。	There is no point in regretting.	1479	後	Behind	147900000000
2404	午後[ごご]に 打[う]ち 合[あ]わせをしましょう。	Let's have a meeting in the afternoon.	1479	後	Behind	147900000000
2456	彼[かれ]は 後方[こうほう]の 座席[ざせき]に 着[つ]いたの。	He sat down on a rear seat.	1479	後	Behind	147900000000
2679	会[かい]は 午後[ごご]９ 時[じ]に 終[お]わりました。	The meeting ended at 9:00 pm.	1479	後	Behind	147900000000
3115	そちらに 着[つ]くのは６ 時[じ] 前後[ぜんご]です。	I will arrive there around 6 o'clock.	1479	後	Behind	147900000000
3496	正[ただ]しい 答[こた]えは 後者[こうしゃ]です。	The latter is the correct answer.	1479	後	Behind	147900000000
4132	索引[さくいん]はたいてい 本[ほん]の 後[うし]ろについていますよ。	The index can be usually found at the end of the book.	1479	後	Behind	147900000000
4398	午後[ごご]５ 時[じ]には 電灯[でんとう]がつきます。	The lights will be turned on at 5:00 pm.	1479	後	Behind	147900000000
